,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate_x,ShipDate,Product cat,Product Subcat,ProductID,OrderPID,CustomerID,OrderDate_y,ProductPID
94,CA-2019-159534,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003656,Office Supplies,Binders,1087.936,8,0.2,353.5791999999999,91.7946,169.99,2019-03-20,2019-03-23,OFF,BI,10003656,1458,DH-13075,2019-03-20,14
95,US-2019-118983,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-AP-10002311,Office Supplies,Appliances,68.80999999999999,5,0.8,-123.858,38.5336,68.81,2019-11-22,2019-11-26,OFF,AP,10002311,234,HP-14815,2019-11-22,15
96,CA-2019-121608,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,137.62,2,0.0,60.5528,38.5336,68.81,2019-09-03,2019-09-05,OFF,AP,10002311,2797,JB-15400,2019-09-03,15
97,CA-2019-112557,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311,Office Supplies,Appliances,206.43,3,0.0,90.8292,38.5336,68.81,2019-04-25,2019-04-28,OFF,AP,10002311,1373,JL-15850,2019-04-25,15
98,CA-2020-133340,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,61.929,1,0.1,23.3954,38.5336,68.81,2020-12-09,2020-12-13,OFF,AP,10002311,1004,LH-17155,2020-12-09,15
99,US-2021-130953,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,Appliances,137.62,2,0.0,60.5528,38.5336,68.81,2021-07-29,2021-08-03,OFF,AP,10002311,3218,RF-19735,2021-07-29,15
100,CA-2020-124590,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,110.096,2,0.2,33.0288,38.5336,68.81,2020-11-12,2020-11-16,OFF,AP,10002311,3690,SP-20920,2020-11-12,15
101,CA-2018-167927,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,247.716,4,0.1,93.58160000000002,38.5336,68.81,2018-01-20,2018-01-26,OFF,AP,10002311,607,XP-21865,2018-01-20,15
102,CA-2020-154767,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10002311,Office Supplies,Appliances,275.24,4,0.0,121.1056,38.5336,68.81,2020-06-28,2020-06-30,OFF,AP,10002311,3168,BP-11155,2020-06-28,15
103,CA-2021-103765,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,13.762,1,0.8,-24.7716,38.5336,68.81,2021-11-24,2021-11-30,OFF,AP,10002311,4670,JG-15310,2021-11-24,15
104,CA-2019-111948,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,123.858,2,0.1,46.7908,38.5336,68.81,2019-11-11,2019-11-11,OFF,AP,10002311,3784,AG-10495,2019-11-11,15
105,US-2019-118983,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,2.544,3,0.8,-3.8160000000000016,2.12,4.24,2019-11-22,2019-11-26,OFF,BI,10000756,234,HP-14815,2019-11-22,16
106,CA-2018-162362,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,12.72,3,0.0,6.36,2.12,4.24,2018-11-14,2018-11-18,OFF,BI,10000756,3649,JL-15505,2018-11-14,16
107,CA-2020-102932,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,25.44,6,0.0,12.72,2.12,4.24,2020-09-19,2020-09-23,OFF,BI,10000756,4569,SD-20485,2020-09-19,16
108,CA-2018-166863,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-BI-10000756,Office Supplies,Binders,3.391999999999999,4,0.8,-5.088000000000001,2.12,4.24,2018-06-20,2018-06-24,OFF,BI,10000756,4007,SC-20020,2018-06-20,16
109,CA-2021-128426,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,4.239999999999999,5,0.8,-6.36,2.12,4.24,2021-10-07,2021-10-11,OFF,BI,10000756,1954,JK-15730,2021-10-07,16
110,US-2021-132206,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,5.935999999999999,7,0.8,-8.904000000000003,2.12,4.24,2021-06-16,2021-06-21,OFF,BI,10000756,3716,MK-17905,2021-06-16,16
111,CA-2019-107083,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,1.696,2,0.8,-2.544,2.12,4.24,2019-11-21,2019-11-27,OFF,BI,10000756,245,BB-11545,2019-11-21,16
112,CA-2021-163188,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,38.16,9,0.0,19.08,2.12,4.24,2021-11-07,2021-11-07,OFF,BI,10000756,3224,EC-14050,2021-11-07,16
113,CA-2018-105893,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,665.88,6,0.0,13.3176,108.7604,110.98,2018-11-11,2018-11-18,OFF,ST,10004186,246,PK-19075,2018-11-11,17
114,CA-2020-116561,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Office Supplies,Storage,332.94,3,0.0,6.6588,108.7604,110.98,2020-09-11,2020-09-17,OFF,ST,10004186,1620,EB-14110,2020-09-11,17
115,CA-2019-101154,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West,OFF-ST-10004186,Office Supplies,Storage,443.92,4,0.0,8.8784,108.7604,110.98,2019-09-18,2019-09-21,OFF,ST,10004186,3325,CM-12190,2019-09-18,17
116,CA-2019-158421,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10004186,Office Supplies,Storage,887.84,8,0.0,17.7568,108.7604,110.98,2019-09-21,2019-09-26,OFF,ST,10004186,1254,GB-14575,2019-09-21,17
117,CA-2019-129532,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,Office Supplies,Storage,221.96,2,0.0,4.4392,108.7604,110.98,2019-12-08,2019-12-12,OFF,ST,10004186,67,YS-21880,2019-12-08,17
118,CA-2018-167164,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084,West,OFF-ST-10000107,Office Supplies,Storage,55.5,2,0.0,9.989999999999997,22.755,27.75,2018-05-13,2018-05-15,OFF,ST,10000107,250,AG-10270,2018-05-13,18
119,US-2019-120712,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,88.80000000000001,4,0.2,-2.2200000000000126,22.755,27.75,2019-12-20,2019-12-24,OFF,ST,10000107,2504,CS-12130,2019-12-20,18
120,CA-2018-110184,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,249.75,9,0.0,44.95499999999998,22.755,27.75,2018-07-12,2018-07-16,OFF,ST,10000107,27,BF-11170,2018-07-12,18
121,CA-2018-158771,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,83.25,3,0.0,14.984999999999992,22.755,27.75,2018-05-09,2018-05-09,OFF,ST,10000107,7,SB-20290,2018-05-09,18
122,CA-2018-143336,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003056,Office Supplies,Art,8.56,2,0.0,2.482399999999999,3.0388,4.28,2018-08-27,2018-09-01,OFF,AR,10003056,252,ZD-21925,2018-08-27,19
123,CA-2018-141278,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,21.4,5,0.0,6.205999999999998,3.0388,4.28,2018-06-21,2018-06-24,OFF,AR,10003056,4094,RM-19375,2018-06-21,19
124,CA-2020-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10003056,Office Supplies,Art,8.56,2,0.0,2.482399999999999,3.0388,4.28,2020-12-08,2020-12-14,OFF,AR,10003056,2305,SP-20620,2020-12-08,19
125,US-2020-152835,Standard Class,RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10003056,Office Supplies,Art,21.4,5,0.0,6.205999999999998,3.0388,4.28,2020-05-19,2020-05-23,OFF,AR,10003056,4124,RP-19855,2020-05-19,19
126,US-2020-164588,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10003056,Office Supplies,Art,12.84,3,0.0,3.7236,3.0388,4.28,2020-04-16,2020-04-23,OFF,AR,10003056,2546,AP-10915,2020-04-16,19
127,CA-2021-160962,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,6.848000000000001,2,0.2,0.770399999999999,3.0388,4.28,2021-04-28,2021-05-02,OFF,AR,10003056,2462,MC-17605,2021-04-28,19
128,CA-2019-162376,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-AR-10003056,Office Supplies,Art,17.12,4,0.0,4.9648,3.0388,4.28,2019-11-22,2019-11-25,OFF,AR,10003056,4913,HD-14785,2019-11-22,19
129,CA-2018-143336,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001949,Technology,Phones,213.48,3,0.2,16.01099999999998,65.823,88.95,2018-08-27,2018-09-01,TEC,PH,10001949,252,ZD-21925,2018-08-27,20
130,CA-2018-143336,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,22.72,4,0.2,7.383999999999999,3.834,7.1,2018-08-27,2018-09-01,OFF,BI,10002215,252,ZD-21925,2018-08-27,21
131,CA-2020-134803,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10002215,Office Supplies,Binders,22.72,4,0.2,7.383999999999999,3.834,7.1,2020-05-28,2020-06-03,OFF,BI,10002215,765,CL-12565,2020-05-28,21
132,CA-2020-152163,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002215,Office Supplies,Binders,14.2,2,0.0,6.531999999999999,3.834,7.1,2020-07-01,2020-07-01,OFF,BI,10002215,1251,JF-15355,2020-07-01,21
133,US-2019-124219,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,28.4,4,0.0,13.064,3.834,7.1,2019-08-07,2019-08-08,OFF,BI,10002215,4835,KW-16570,2019-08-07,21
134,CA-2019-107678,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,Office Supplies,Binders,21.3,3,0.0,9.797999999999998,3.834,7.1,2019-04-21,2019-04-28,OFF,BI,10002215,3244,JK-16090,2019-04-21,21
135,US-2021-106145,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,17.04,3,0.2,5.537999999999998,3.834,7.1,2021-09-26,2021-09-26,OFF,BI,10002215,314,RA-19885,2021-09-26,21
136,CA-2020-161361,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,17.04,3,0.2,5.537999999999998,3.834,7.1,2020-03-26,2020-03-28,OFF,BI,10002215,4872,MV-17485,2020-03-26,21
137,CA-2020-137330,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-AR-10000246,Office Supplies,Art,19.46,7,0.0,5.0596,2.0572,2.78,2020-12-09,2020-12-13,OFF,AR,10000246,332,KB-16585,2020-12-09,22
138,CA-2021-169264,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10000246,Office Supplies,Art,16.68,6,0.0,4.336799999999999,2.0572,2.78,2021-08-14,2021-08-16,OFF,AR,10000246,260,NP-18700,2021-08-14,22
139,CA-2021-129707,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10000246,Office Supplies,Art,8.895999999999999,4,0.2,0.6671999999999997,2.0572,2.78,2021-04-25,2021-04-29,OFF,AR,10000246,4828,LH-16750,2021-04-25,22
140,CA-2021-106355,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,11.12,4,0.0,2.8912,2.0572,2.78,2021-04-02,2021-04-05,OFF,AR,10000246,4095,AT-10435,2021-04-02,22
141,CA-2021-169005,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,5.56,2,0.0,1.4456,2.0572,2.78,2021-11-02,2021-11-06,OFF,AR,10000246,885,BG-11035,2021-11-02,22
142,CA-2020-137330,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-AP-10001492,Office Supplies,Appliances,60.34,7,0.0,15.6884,6.3788,8.62,2020-12-09,2020-12-13,OFF,AP,10001492,332,KB-16585,2020-12-09,23
143,CA-2021-103380,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,8.62,1,0.0,2.2412,6.3788,8.62,2021-11-21,2021-11-25,OFF,AP,10001492,1575,BF-11005,2021-11-21,23
144,CA-2020-150350,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10001492,Office Supplies,Appliances,43.1,5,0.0,11.206,6.3788,8.62,2020-08-23,2020-08-30,OFF,AP,10001492,1657,MS-17770,2020-08-23,23
145,CA-2019-165624,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,25.86,3,0.0,6.7236,6.3788,8.62,2019-08-23,2019-08-28,OFF,AP,10001492,3600,FH-14350,2019-08-23,23
146,CA-2021-159464,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,17.24,2,0.0,4.4824,6.3788,8.62,2021-05-18,2021-05-19,OFF,AP,10001492,4758,TB-21355,2021-05-18,23
147,CA-2018-144974,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,41.376,6,0.2,3.1032000000000006,6.3788,8.62,2018-09-26,2018-09-30,OFF,AP,10001492,394,CM-12715,2018-09-26,23
148,US-2019-117492,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,77.58,9,0.0,20.1708,6.3788,8.62,2019-08-07,2019-08-09,OFF,AP,10001492,3393,NS-18640,2019-08-07,23
149,CA-2021-104619,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,25.86,3,0.0,6.7236,6.3788,8.62,2021-01-24,2021-01-29,OFF,AP,10001492,1631,KD-16495,2021-01-24,23
150,CA-2021-169327,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10001492,Office Supplies,Appliances,43.1,5,0.0,11.206,6.3788,8.62,2021-09-02,2021-09-04,OFF,AP,10001492,3065,MH-17290,2021-09-02,23
151,US-2021-156909,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002774,Furniture,Chairs,71.37199999999999,2,0.2999999999999999,-1.0196000000000007,36.1958,50.98,2021-07-16,2021-07-18,FUR,CH,10002774,339,SF-20065,2021-07-16,24
152,CA-2018-157882,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.764599999999993,36.1958,50.98,2018-10-03,2018-10-08,FUR,CH,10002774,20,AR-10405,2018-10-03,24
153,US-2019-139759,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,FUR-CH-10002774,Furniture,Chairs,40.784,1,0.2,4.5882,36.1958,50.98,2019-08-25,2019-08-30,FUR,CH,10002774,1783,NL-18310,2019-08-25,24
154,CA-2021-137428,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,81.568,2,0.2,9.176399999999996,36.1958,50.98,2021-12-16,2021-12-21,FUR,CH,10002774,4337,AY-10555,2021-12-16,24
155,CA-2019-146038,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002774,Furniture,Chairs,203.92,5,0.2,22.941,36.1958,50.98,2019-02-09,2019-02-16,FUR,CH,10002774,434,SJ-20215,2019-02-09,24
156,CA-2018-140403,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.764599999999993,36.1958,50.98,2018-10-10,2018-10-10,FUR,CH,10002774,3499,TN-21040,2018-10-10,24
157,CA-2020-122448,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.764599999999993,36.1958,50.98,2020-06-09,2020-06-14,FUR,CH,10002774,288,DB-13210,2020-06-09,24
158,CA-2020-121755,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001634,Office Supplies,Binders,11.648,2,0.2,4.2224,3.7128,7.28,2020-01-16,2020-01-20,OFF,BI,10001634,416,EH-13945,2020-01-16,25
159,CA-2020-112109,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10001634,Office Supplies,Binders,8.736000000000002,4,0.6999999999999998,-6.1152,3.7128,7.28,2020-07-08,2020-07-12,OFF,BI,10001634,3143,JE-15715,2020-07-08,25
160,CA-2021-105053,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,17.472,3,0.2,6.333600000000001,3.7128,7.28,2021-07-07,2021-07-09,OFF,BI,10001634,2810,CS-12355,2021-07-07,25
161,CA-2021-109757,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001634,Office Supplies,Binders,4.368000000000001,2,0.6999999999999998,-3.0576,3.7128,7.28,2021-09-04,2021-09-09,OFF,BI,10001634,2084,MD-17350,2021-09-04,25
162,CA-2019-132626,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,43.68,6,0.0,21.4032,3.7128,7.28,2019-07-09,2019-07-14,OFF,BI,10001634,4148,BT-11680,2019-07-09,25
163,US-2018-147704,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,29.12,4,0.0,14.2688,3.7128,7.28,2018-11-16,2018-11-21,OFF,BI,10001634,4682,SR-20740,2018-11-16,25
164,CA-2020-121755,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10003027,Technology,Accessories,90.57,3,0.0,11.7741,26.2653,30.19,2020-01-16,2020-01-20,TEC,AC,10003027,416,EH-13945,2020-01-16,26
165,US-2021-113852,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,90.57,3,0.0,11.7741,26.2653,30.19,2021-07-29,2021-08-02,TEC,AC,10003027,1712,GW-14605,2021-07-29,26
166,US-2021-106131,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,West,TEC-AC-10003027,Technology,Accessories,169.064,7,0.2,-14.7931,26.2653,30.19,2021-01-14,2021-01-16,TEC,AC,10003027,1300,TP-21565,2021-01-14,26
167,US-2019-150630,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10004834,Furniture,Bookcases,3083.43,7,0.5,-1665.0522,678.3546,880.98,2019-09-17,2019-09-21,FUR,BO,10004834,340,TB-21520,2019-09-17,27
168,CA-2020-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,2396.2656,4,0.32,-317.1528000000001,678.3546,880.98,2020-09-08,2020-09-10,FUR,BO,10004834,1942,AG-10675,2020-09-08,27
169,US-2019-126977,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004834,Furniture,Bookcases,4228.704000000001,6,0.2,158.5763999999999,678.3546,880.98,2019-09-17,2019-09-23,FUR,BO,10004834,1404,PF-19120,2019-09-17,27
170,US-2021-109316,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,FUR-BO-10004834,Furniture,Bookcases,1497.666,2,0.1499999999999999,140.9568,678.3546,880.98,2021-06-08,2021-06-10,FUR,BO,10004834,467,MG-17680,2021-06-08,27
171,CA-2019-117086,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,0,East,FUR-BO-10004834,Furniture,Bookcases,4404.9,5,0.0,1013.127,678.3546,880.98,2019-11-08,2019-11-12,FUR,BO,10004834,3588,QJ-19255,2019-11-08,27
172,US-2019-150630,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000474,Office Supplies,Binders,9.618000000000002,2,0.6999999999999998,-7.0532,8.335599999999998,16.03,2019-09-17,2019-09-21,OFF,BI,10000474,340,TB-21520,2019-09-17,28
173,CA-2020-109820,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Office Supplies,Binders,14.427,3,0.6999999999999998,-10.5798,8.335599999999998,16.03,2020-11-20,2020-11-22,OFF,BI,10000474,2264,AG-10390,2020-11-20,28
